action_kind,agent,avg_latency_s,avg_rate_bps,energy_j,final_edge,latency_s,matched,packet_loss,pair_id,route,scenario,task,time_s
DIRECT,LKW25,50.81727917196296,307002.7212158509,25.406940921299313,1,50.81727917196296,1,0.6918194492854288,332.0:LKW25_332_0:LKW25,DIRECT_E1,No-UAV-relay,LKW25_332_0,332.0
UAV_RELAY,LKW25,43.83116251623706,209100.8784570382,21.91372303964256,1,43.83116251623706,1,0.8761363149509451,332.0:LKW25_332_1:LKW25,UAV2->E1,UAV-relay,LKW25_332_1,332.0
DIRECT,LKW25,29.44970950990674,307002.7212158509,14.722996536477398,1,29.44970950990674,1,0.6918194492854288,332.0:LKW25_332_1:LKW25,DIRECT_E1,No-UAV-relay,LKW25_332_1,332.0
UAV_RELAY,LKW25,30.64500538863771,209100.8784570382,15.32021345647591,1,30.64500538863771,1,0.8761363149509451,332.0:LKW25_332_2:LKW25,UAV2->E1,UAV-relay,LKW25_332_2,332.0
DIRECT,LKW25,20.590715233769608,307002.7212158509,10.29306837904186,1,20.590715233769608,1,0.6918194492854288,332.0:LKW25_332_2:LKW25,DIRECT_E1,No-UAV-relay,LKW25_332_2,332.0
UAV_RELAY,LKW27,21.791198885772893,208449.96498789513,10.893349496483891,1,21.791198885772893,1,0.8768491993314234,332.0:LKW27_332_1:LKW27,UAV2->E1,UAV-relay,LKW27_332_1,332.0
WIRED_1HOP,LKW27,21.514855525768972,208310.80502186116,10.754058814184484,7,21.514855525768972,1,0.8410062739096928,332.0:LKW27_332_1:LKW27,E2->E7,No-UAV-relay,LKW27_332_1,332.0
UAV_RELAY,LKW32,79.52739118712506,209100.87257745006,39.754985381019814,1,79.52739118712506,1,0.8761363213954569,332.0:LKW32_332_0:LKW32,UAV2->E1,UAV-relay,LKW32_332_0,332.0
DIRECT,LKW32,53.437149353463745,307002.6811242587,26.70986446418915,1,53.437149353463745,1,0.6918195110404554,332.0:LKW32_332_0:LKW32,DIRECT_E1,No-UAV-relay,LKW32_332_0,332.0
UAV_RELAY,LKW32,34.90907242361589,209100.87257745006,17.45340821466319,1,34.90907242361589,1,0.8761363213954569,332.0:LKW32_332_2:LKW32,UAV2->E1,UAV-relay,LKW32_332_2,332.0
DIRECT,LKW32,23.45481991127677,307002.6811242587,11.726281958493635,1,23.45481991127677,1,0.6918195110404554,332.0:LKW32_332_2:LKW32,DIRECT_E1,No-UAV-relay,LKW32_332_2,332.0
UAV_RELAY,LKW35,102.00911891978055,209100.87813360753,51.00273599480311,1,102.00911891978055,1,0.8761363153054516,332.0:LKW35_332_0:LKW35,UAV2->E1,UAV-relay,LKW35_332_0,332.0
DIRECT,LKW35,100.63681913541954,209100.87779323882,50.31064484965977,2,100.63681913541954,1,0.8398879479723076,332.0:LKW35_332_0:LKW35,DIRECT_E2,No-UAV-relay,LKW35_332_0,332.0
UAV_RELAY,LKW35,107.06930409325513,209100.87813360753,53.523783788931645,1,107.06930409325513,1,0.8761363153054516,332.0:LKW35_332_2:LKW35,UAV2->E1,UAV-relay,LKW35_332_2,332.0
DIRECT,LKW35,105.62677569192316,209100.87779323882,52.79748281703658,2,105.62677569192316,1,0.8398879479723076,332.0:LKW35_332_2:LKW35,DIRECT_E2,No-UAV-relay,LKW35_332_2,332.0
UAV_RELAY,LKW36,20.941278856714405,1046090.6132474673,10.462508878282202,7,20.941278856714405,1,0.4673899473397175,332.0:LKW36_332_0:LKW36,UAV1->E7,UAV-relay,LKW36_332_0,332.0
WIRED_1HOP,LKW36,19.614416679042165,1046089.4572614921,9.792933789446083,7,19.614416679042165,1,0.3115176004944143,332.0:LKW36_332_0:LKW36,E6->E7,No-UAV-relay,LKW36_332_0,332.0
UAV_RELAY,LKW36,17.57811416481874,1046090.6132474673,8.786872685584369,7,17.57811416481874,1,0.4673899473397175,332.0:LKW36_332_2:LKW36,UAV1->E7,UAV-relay,LKW36_332_2,332.0
WIRED_1HOP,LKW36,16.46375725778932,1046089.4572614921,8.22453423206966,7,16.46375725778932,1,0.3115176004944143,332.0:LKW36_332_2:LKW36,E6->E7,No-UAV-relay,LKW36_332_2,332.0
UAV_RELAY,LKW39,45.43822927882813,208856.67488081616,22.715599446258565,1,45.43822927882813,1,0.8764039020427383,332.0:LKW39_332_2:LKW39,UAV2->E1,UAV-relay,LKW39_332_2,332.0
WIRED_1HOP,LKW39,9.042272086210913,1036815.9053825671,4.515691655273456,4,9.042272086210913,1,0.31586324758662343,332.0:LKW39_332_2:LKW39,E3->E4,No-UAV-relay,LKW39_332_2,332.0
UAV_RELAY,LKW41,80.29855554662394,209100.878459201,40.142837780399475,1,80.29855554662394,1,0.8761363149485741,332.0:LKW41_332_2:LKW41,UAV2->E1,UAV-relay,LKW41_332_2,332.0
DIRECT,LKW41,79.2200631533943,209100.8784679594,39.598111985447154,2,79.2200631533943,1,0.839887947016331,332.0:LKW41_332_2:LKW41,DIRECT_E2,No-UAV-relay,LKW41_332_2,332.0
UAV_RELAY,LKW43,35.68540104059853,209100.8784731345,17.841261234974375,1,35.68540104059853,1,0.8761363149333009,332.0:LKW43_332_1:LKW43,UAV2->E1,UAV-relay,LKW43_332_1,332.0
WIRED_1HOP,LKW43,35.208272476193,209100.8784731345,17.6006328824965,7,35.208272476193,1,0.8398879470089986,332.0:LKW43_332_1:LKW43,E2->E7,No-UAV-relay,LKW43_332_1,332.0
UAV_RELAY,LKW43,12.41398024987002,209100.8784731345,6.205656089987816,1,12.41398024987002,1,0.8761363149333009,332.0:LKW43_332_2:LKW43,UAV2->E1,UAV-relay,LKW43_332_2,332.0
WIRED_1HOP,LKW43,12.247855803893222,209100.8784731345,6.121959273671609,7,12.247855803893222,1,0.8398879470089986,332.0:LKW43_332_2:LKW43,E2->E7,No-UAV-relay,LKW43_332_2,332.0
UAV_RELAY,PKW109,57.51808261643997,335570.9790247089,28.752197323879983,4,57.51808261643997,1,0.7278382583996095,332.0:PKW109_332_0:PKW109,UAV4->E4,UAV-relay,PKW109_332_0,332.0
WIRED_1HOP,PKW109,18.08071664228975,1046090.6752375191,9.027850336804876,4,18.08071664228975,1,0.31151703431187744,332.0:PKW109_332_0:PKW109,E3->E4,No-UAV-relay,PKW109_332_0,332.0
UAV_RELAY,PKW109,46.787050698120645,335570.9790247089,23.39161815442432,4,46.787050698120645,1,0.7278382583996095,332.0:PKW109_332_2:PKW109,UAV4->E4,UAV-relay,PKW109_332_2,332.0
WIRED_1HOP,PKW109,14.702413973388271,1046090.6752375191,7.3446917920581365,4,14.702413973388271,1,0.31151703431187744,332.0:PKW109_332_2:PKW109,E3->E4,No-UAV-relay,PKW109_332_2,332.0
UAV_RELAY,PKW119,8.532502914808262,335570.97910661704,4.264097062732131,4,8.532502914808262,1,0.7278382583039145,332.0:PKW119_332_2:PKW119,UAV4->E4,UAV-relay,PKW119_332_2,332.0
DIRECT,PKW119,8.348296131658829,335570.9792818376,4.171993671157415,4,8.348296131658829,1,0.6481908819730722,332.0:PKW119_332_2:PKW119,DIRECT_E4,No-UAV-relay,PKW119_332_2,332.0
UAV_RELAY,PKW137,92.71088157508213,209100.87845921342,46.34849386082948,1,92.71088157508213,1,0.8761363149485605,332.0:PKW137_332_0:PKW137,UAV2->E1,UAV-relay,PKW137_332_0,332.0
WIRED_1HOP,PKW137,91.47074295688766,209100.87846956673,45.72338324661883,7,91.47074295688766,1,0.8398879470140556,332.0:PKW137_332_0:PKW137,E2->E7,No-UAV-relay,PKW137_332_0,332.0
UAV_RELAY,PKW143,105.51293275214965,209100.87846101366,52.748076694212685,1,105.51293275214965,1,0.8761363149465867,332.0:PKW143_332_1:PKW143,UAV2->E1,UAV-relay,PKW143_332_1,332.0
WIRED_1HOP,PKW143,104.10146489492682,209100.87846944845,52.03665373613841,7,104.10146489492682,1,0.8398879470142223,332.0:PKW143_332_1:PKW143,E2->E7,No-UAV-relay,PKW143_332_1,332.0
UAV_RELAY,PKW143,99.31184200463757,209100.87846101366,49.64524865626048,1,99.31184200463757,1,0.8761363149465867,332.0:PKW143_332_2:PKW143,UAV2->E1,UAV-relay,PKW143_332_2,332.0
WIRED_1HOP,PKW143,97.98284643287232,209100.87846944845,48.97567410816115,7,97.98284643287232,1,0.8398879470142223,332.0:PKW143_332_2:PKW143,E2->E7,No-UAV-relay,PKW143_332_2,332.0
UAV_RELAY,PKW156,20.72400428761918,335570.979276332,10.355664289094923,4,20.72400428761918,1,0.7278382581056324,332.0:PKW156_332_2:PKW156,UAV4->E4,UAV-relay,PKW156_332_2,332.0
DIRECT,PKW156,20.276645060411955,335570.9777409306,10.13198467549131,4,20.276645060411955,1,0.6481908843001917,332.0:PKW156_332_2:PKW156,DIRECT_E4,No-UAV-relay,PKW156_332_2,332.0
UAV_RELAY,PKW160,21.24373430501987,763471.0761842176,10.61960730283473,8,21.24373430501987,1,0.5313588772679758,332.0:PKW160_332_1:PKW160,UAV0->E8,UAV-relay,PKW160_332_1,332.0
WIRED_1HOP,PKW160,20.237852587826968,763679.9785520107,10.112034444238278,8,20.237852587826968,1,0.3940587336807748,332.0:PKW160_332_1:PKW160,E9->E8,No-UAV-relay,PKW160_332_1,332.0
UAV_RELAY,PKW168,66.71994562082914,209100.8784731345,33.35540143869154,1,66.71994562082914,1,0.8761363149333009,332.0:PKW168_332_0:PKW168,UAV2->E1,UAV-relay,PKW168_332_0,332.0
WIRED_1HOP,PKW168,65.82754654592605,209100.8784731345,32.90553104043803,7,65.82754654592605,1,0.8398879470089986,332.0:PKW168_332_0:PKW168,E2->E7,No-UAV-relay,PKW168_332_0,332.0
UAV_RELAY,PKW168,98.14861606164595,209100.8784731345,49.06346839613903,1,98.14861606164595,1,0.8761363149333009,332.0:PKW168_332_1:PKW168,UAV2->E1,UAV-relay,PKW168_332_1,332.0
WIRED_1HOP,PKW168,96.83513618953076,209100.8784731345,48.40174042681538,7,96.83513618953076,1,0.8398879470089986,332.0:PKW168_332_1:PKW168,E2->E7,No-UAV-relay,PKW168_332_1,332.0
UAV_RELAY,PKW169,15.605705958695749,335570.9791862411,7.797206056058542,4,15.605705958695749,1,0.7278382582108875,332.0:PKW169_332_2:PKW169,UAV4->E4,UAV-relay,PKW169_332_2,332.0
DIRECT,PKW169,15.268870703041394,335570.9792523343,7.628788428231364,4,15.268870703041394,1,0.6481908820176283,332.0:PKW169_332_2:PKW169,DIRECT_E4,No-UAV-relay,PKW169_332_2,332.0
UAV_RELAY,PKW172,50.94812547023947,335570.97908157815,25.462751019498402,4,50.94812547023947,1,0.7278382583331677,332.0:PKW172_332_0:PKW172,UAV4->E4,UAV-relay,PKW172_332_0,332.0
WIRED_1HOP,PKW172,16.014994859280918,1046090.6764156718,7.995003044523458,8,16.014994859280918,1,0.3115170337642082,332.0:PKW172_332_0:PKW172,E3->E8,No-UAV-relay,PKW172_332_0,332.0
UAV_RELAY,PKW172,40.463050376043476,335570.97908157815,20.22400319799374,4,40.463050376043476,1,0.7278382583331677,332.0:PKW172_332_2:PKW172,UAV4->E4,UAV-relay,PKW172_332_2,332.0
WIRED_1HOP,PKW172,12.714852491103505,1046090.6764156718,6.350098108476457,8,12.714852491103505,1,0.3115170337642082,332.0:PKW172_332_2:PKW172,E3->E8,No-UAV-relay,PKW172_332_2,332.0
UAV_RELAY,PKW175,11.513512219301383,458123.03452317894,5.756439602616783,8,11.513512219301383,1,0.6425883392755498,332.0:PKW175_332_0:PKW175,UAV0->E8,UAV-relay,PKW175_332_0,332.0
DIRECT,PKW175,11.17726725470596,458098.55558020703,5.588317120319071,8,11.17726725470596,1,0.5380175718039556,332.0:PKW175_332_0:PKW175,DIRECT_E8,No-UAV-relay,PKW175_332_0,332.0
UAV_RELAY,PKW177,41.50430068423479,209100.87846542324,20.750162524127422,1,41.50430068423479,1,0.876136314941754,332.0:PKW177_332_1:PKW177,UAV2->E1,UAV-relay,PKW177_332_1,332.0
WIRED_1HOP,PKW177,40.94931664467218,209100.87847106977,20.470301287561092,7,40.94931664467218,1,0.8398879470119243,332.0:PKW177_332_1:PKW177,E2->E7,No-UAV-relay,PKW177_332_1,332.0
UAV_RELAY,PKW177,55.080574783023955,209100.87846542324,27.537598862491894,1,55.080574783023955,1,0.876136314941754,332.0:PKW177_332_2:PKW177,UAV2->E1,UAV-relay,PKW177_332_2,332.0
WIRED_1HOP,PKW177,54.34404381031261,209100.87847106977,27.166194230481306,7,54.34404381031261,1,0.8398879470119243,332.0:PKW177_332_2:PKW177,E2->E7,No-UAV-relay,PKW177_332_2,332.0
UAV_RELAY,PKW182,20.800167300544526,888253.9658679409,10.39068543787129,1,20.800167300544526,1,0.4998069652908752,332.0:PKW182_332_0:PKW182,UAV3->E1,UAV-relay,PKW182_332_0,332.0
DIRECT,PKW182,19.664249101615987,888283.0046511114,9.816691258567992,0,19.664249101615987,1,0.3534095716219719,332.0:PKW182_332_0:PKW182,DIRECT_E0,No-UAV-relay,PKW182_332_0,332.0
UAV_RELAY,PKW182,11.349734787198363,888253.9658679409,5.671979665794098,1,11.349734787198363,1,0.4998069652908752,332.0:PKW182_332_1:PKW182,UAV3->E1,UAV-relay,PKW182_332_1,332.0
WIRED_1HOP,PKW182,10.732600593695574,888283.0046511114,5.3605565690427035,1,10.732600593695574,1,0.3534095716219719,332.0:PKW182_332_1:PKW182,E0->E1,No-UAV-relay,PKW182_332_1,332.0
UAV_RELAY,PKW182,10.110808860305545,888253.9658679409,5.052351636713772,1,10.110808860305545,1,0.4998069652908752,332.0:PKW182_332_2:PKW182,UAV3->E1,UAV-relay,PKW182_332_2,332.0
WIRED_1HOP,PKW182,9.561092687941716,888283.0046511114,4.774949550531858,1,9.561092687941716,1,0.3534095716219719,332.0:PKW182_332_2:PKW182,E0->E1,No-UAV-relay,PKW182_332_2,332.0
UAV_RELAY,PKW184,16.681265026875547,209100.8530597266,8.338851367318718,1,16.681265026875547,1,0.8761363427884872,332.0:PKW184_332_0:PKW184,UAV2->E1,UAV-relay,PKW184_332_0,332.0
WIRED_1HOP,PKW184,16.458037242067398,209100.85755736817,8.226383592683698,7,16.458037242067398,1,0.8398879766434565,332.0:PKW184_332_0:PKW184,E2->E7,No-UAV-relay,PKW184_332_0,332.0
UAV_RELAY,PKW184,113.25946637991973,209100.8530597266,56.626618525723195,1,113.25946637991973,1,0.8761363427884872,332.0:PKW184_332_1:PKW184,UAV2->E1,UAV-relay,PKW184_332_1,332.0
WIRED_1HOP,PKW184,111.74539010520185,209100.85755736817,55.86288385560092,7,111.74539010520185,1,0.8398879766434565,332.0:PKW184_332_1:PKW184,E2->E7,No-UAV-relay,PKW184_332_1,332.0
UAV_RELAY,PKW190,47.69080162719974,351946.55971646565,23.83846362417487,7,47.69080162719974,1,0.7088704880730392,332.0:PKW190_332_0:PKW190,UAV1->E7,UAV-relay,PKW190_332_0,332.0
WIRED_1HOP,PKW190,15.707740868297217,1046087.3912990905,7.842013244723608,7,15.707740868297217,1,0.3115185608705904,332.0:PKW190_332_0:PKW190,E6->E7,No-UAV-relay,PKW190_332_0,332.0
UAV_RELAY,PKW190,59.54149803982016,351946.55971646565,29.76900822203508,7,59.54149803982016,1,0.7088704880730392,332.0:PKW190_332_1:PKW190,UAV1->E7,UAV-relay,PKW190_332_1,332.0
WIRED_1HOP,PKW190,19.601675823824817,1046087.3912990905,9.79295311403741,7,19.601675823824817,1,0.3115185608705904,332.0:PKW190_332_1:PKW190,E6->E7,No-UAV-relay,PKW190_332_1,332.0
UAV_RELAY,PKW190,21.397343138060375,351946.55971646565,10.698237330505187,7,21.397343138060375,1,0.7088704880730392,332.0:PKW190_332_2:PKW190,UAV1->E7,UAV-relay,PKW190_332_2,332.0
WIRED_1HOP,PKW190,7.043969529187044,1046087.3912990905,3.519342526068522,7,7.043969529187044,1,0.3115185608705904,332.0:PKW190_332_2:PKW190,E6->E7,No-UAV-relay,PKW190_332_2,332.0
UAV_RELAY,PKW193,89.60085352874921,209100.8784731345,44.79707983434202,1,89.60085352874921,1,0.8761363149333009,332.0:PKW193_332_2:PKW193,UAV2->E1,UAV-relay,PKW193_332_2,332.0
WIRED_1HOP,PKW193,88.40289932435417,209100.8784731345,44.192893426252084,7,88.40289932435417,1,0.8398879470089986,332.0:PKW193_332_2:PKW193,E2->E7,No-UAV-relay,PKW193_332_2,332.0
UAV_RELAY,PKW194,61.35675604286676,208856.48797750947,30.675793847381605,1,61.35675604286676,1,0.8764041067813789,332.0:PKW194_332_1:PKW194,UAV2->E1,UAV-relay,PKW194_332_1,332.0
WIRED_1HOP,PKW194,12.191321145879689,1038239.7080277031,6.089754251233118,8,12.191321145879689,1,0.3151915059046878,332.0:PKW194_332_1:PKW194,E3->E8,No-UAV-relay,PKW194_332_1,332.0
UAV_RELAY,PKW194,109.13506384276374,208856.48797750947,54.556316908251894,1,109.13506384276374,1,0.8764041067813789,332.0:PKW194_332_2:PKW194,UAV2->E1,UAV-relay,PKW194_332_2,332.0
WIRED_1HOP,PKW194,21.692864449893055,1038239.7080277031,10.830512311256049,8,21.692864449893055,1,0.3151915059046878,332.0:PKW194_332_2:PKW194,E3->E8,No-UAV-relay,PKW194_332_2,332.0
UAV_RELAY,PKW198,11.557792085414752,763676.7788225877,5.776024781354104,8,11.557792085414752,1,0.5312467607810101,332.0:PKW198_332_1:PKW198,UAV0->E8,UAV-relay,PKW198_332_1,332.0
WIRED_1HOP,PKW198,11.014280188384902,763626.8083789451,5.501748832839179,8,11.014280188384902,1,0.3940961893204713,332.0:PKW198_332_1:PKW198,E9->E8,No-UAV-relay,PKW198_332_1,332.0
UAV_RELAY,PKW198,14.525226164521403,763676.7788225877,7.261288286435201,8,14.525226164521403,1,0.5312467607810101,332.0:PKW198_332_2:PKW198,UAV0->E8,UAV-relay,PKW198_332_2,332.0
WIRED_1HOP,PKW198,13.841954065398161,763626.8083789451,6.916484236873581,8,13.841954065398161,1,0.3940961893204713,332.0:PKW198_332_2:PKW198,E9->E8,No-UAV-relay,PKW198_332_2,332.0
UAV_RELAY,PKW201,15.999192806559687,1036511.7994381612,7.997164939468427,1,15.999192806559687,1,0.47085869106508516,332.0:PKW201_332_0:PKW201,UAV2->E1,UAV-relay,PKW201_332_0,332.0
WIRED_1HOP,PKW201,14.92387061598053,1041305.2058654191,7.455289930437334,8,14.92387061598053,1,0.31375082391680004,332.0:PKW201_332_0:PKW201,E3->E8,No-UAV-relay,PKW201_332_0,332.0
UAV_RELAY,PKW201,5.034393671249294,1036511.7994381612,2.5145724898700914,1,5.034393671249294,1,0.47085869106508516,332.0:PKW201_332_1:PKW201,UAV2->E1,UAV-relay,PKW201_332_1,332.0
WIRED_1HOP,PKW201,4.6956006009948155,1041305.2058654191,2.3441891151384078,8,4.6956006009948155,1,0.31375082391680004,332.0:PKW201_332_1:PKW201,E3->E8,No-UAV-relay,PKW201_332_1,332.0
UAV_RELAY,PKW201,10.563655027466643,1036511.7994381612,5.276479967695265,1,10.563655027466643,1,0.47085869106508516,332.0:PKW201_332_2:PKW201,UAV2->E1,UAV-relay,PKW201_332_2,332.0
WIRED_1HOP,PKW201,9.852802901640386,1041305.2058654191,4.918954192310421,8,9.852802901640386,1,0.31375082391680004,332.0:PKW201_332_2:PKW201,E3->E8,No-UAV-relay,PKW201_332_2,332.0
UAV_RELAY,PKW203,11.667058491297034,1033528.8223346173,5.828077254457267,1,11.667058491297034,1,0.471952155951476,332.0:PKW203_332_2:PKW203,UAV2->E1,UAV-relay,PKW203_332_2,332.0
WIRED_1HOP,PKW203,10.844518748624367,1042098.0551050877,5.414414660198206,8,10.844518748624367,1,0.31337945304895487,332.0:PKW203_332_2:PKW203,E3->E8,No-UAV-relay,PKW203_332_2,332.0
UAV_RELAY,PKW209,4.333633356105036,1046090.6602714106,2.1660662024775177,7,4.333633356105036,1,0.46738993042936994,332.0:PKW209_332_1:PKW209,UAV1->E7,UAV-relay,PKW209_332_1,332.0
WIRED_1HOP,PKW209,4.058931599463798,1046089.4581955603,2.0274433241568985,7,4.058931599463798,1,0.3115176000602079,332.0:PKW209_332_1:PKW209,E6->E7,No-UAV-relay,PKW209_332_1,332.0
UAV_RELAY,PKW209,3.5985992722381424,1046090.6602714106,1.7982436436190712,7,3.5985992722381424,1,0.46738993042936994,332.0:PKW209_332_2:PKW209,UAV1->E7,UAV-relay,PKW209_332_2,332.0
WIRED_1HOP,PKW209,3.370544983705794,1046089.4581955603,1.683160499352897,7,3.370544983705794,1,0.3115176000602079,332.0:PKW209_332_2:PKW209,E6->E7,No-UAV-relay,PKW209_332_2,332.0
UAV_RELAY,PKW210,2.575025941212555,888279.9627347046,1.2868841759117775,1,2.575025941212555,1,0.4997952748996719,332.0:PKW210_332_0:PKW210,UAV3->E1,UAV-relay,PKW210_332_0,332.0
WIRED_1HOP,PKW210,2.4350660988102737,888286.2802978382,1.2162562547106368,1,2.4350660988102737,1,0.3534076676026108,332.0:PKW210_332_0:PKW210,E0->E1,No-UAV-relay,PKW210_332_0,332.0
UAV_RELAY,PKW210,16.493273712213774,888279.9627347046,8.245591168594999,1,16.493273712213774,1,0.4997952748996719,332.0:PKW210_332_1:PKW210,UAV3->E1,UAV-relay,PKW210_332_1,332.0
WIRED_1HOP,PKW210,15.596493981265827,888286.2802978382,7.793049303121024,1,15.596493981265827,1,0.3534076676026108,332.0:PKW210_332_1:PKW210,E0->E1,No-UAV-relay,PKW210_332_1,332.0
UAV_RELAY,PKW213,46.79213309881196,307002.4158786298,23.39456468468331,1,46.79213309881196,1,0.761590108396365,332.0:PKW213_332_0:PKW213,UAV3->E1,UAV-relay,PKW213_332_0,332.0
WIRED_1HOP,PKW213,15.867912522391494,888281.6278805203,7.92823039647308,1,15.867912522391494,1,0.353410371894168,332.0:PKW213_332_0:PKW213,E0->E1,No-UAV-relay,PKW213_332_0,332.0
UAV_RELAY,PKW213,13.562502156284527,307002.4158786298,6.779106821053847,1,13.562502156284527,1,0.761590108396365,332.0:PKW213_332_2:PKW213,UAV3->E1,UAV-relay,PKW213_332_2,332.0
WIRED_1HOP,PKW213,4.601506421071777,888281.6278805203,2.297384953447472,1,4.601506421071777,1,0.353410371894168,332.0:PKW213_332_2:PKW213,E0->E1,No-UAV-relay,PKW213_332_2,332.0
UAV_RELAY,PKW217,90.77523377717452,209100.8784731345,45.37886009711251,1,90.77523377717452,1,0.8761363149333009,332.0:PKW217_332_1:PKW217,UAV2->E1,UAV-relay,PKW217_332_1,332.0
WIRED_1HOP,PKW217,89.56064844596916,209100.8784731345,44.76682711350958,7,89.56064844596916,1,0.8398879470089986,332.0:PKW217_332_1:PKW217,E2->E7,No-UAV-relay,PKW217_332_1,332.0
UAV_RELAY,PKW218,42.70645837711756,208908.47748075897,21.351322525840864,1,42.70645837711756,1,0.876347152530144,332.0:PKW218_332_0:PKW218,UAV2->E1,UAV-relay,PKW218_332_0,332.0
WIRED_1HOP,PKW218,8.508397023567218,1035723.3916587877,4.249998517682359,8,8.508397023567218,1,0.31637981127311016,332.0:PKW218_332_0:PKW218,E3->E8,No-UAV-relay,PKW218_332_0,332.0
UAV_RELAY,PKW218,61.73660438146992,208908.47748075897,30.86236619923996,1,61.73660438146992,1,0.876347152530144,332.0:PKW218_332_1:PKW218,UAV2->E1,UAV-relay,PKW218_332_1,332.0
WIRED_1HOP,PKW218,12.303704788610796,1035723.3916587877,6.1431796797376705,8,12.303704788610796,1,0.31637981127311016,332.0:PKW218_332_1:PKW218,E3->E8,No-UAV-relay,PKW218_332_1,332.0
UAV_RELAY,PKW218,96.28400432497615,208908.47748075897,48.137527144376605,1,96.28400432497615,1,0.876347152530144,332.0:PKW218_332_2:PKW218,UAV2->E1,UAV-relay,PKW218_332_2,332.0
WIRED_1HOP,PKW218,19.182856416769724,1035723.3916587877,9.581814832707432,8,19.182856416769724,1,0.31637981127311016,332.0:PKW218_332_2:PKW218,E3->E8,No-UAV-relay,PKW218_332_2,332.0
UAV_RELAY,PKW219,57.92820193389451,351946.4907498877,28.955017458347257,7,57.92820193389451,1,0.7088705672334816,332.0:PKW219_332_2:PKW219,UAV1->E7,UAV-relay,PKW219_332_2,332.0
DIRECT,PKW219,56.617718516004366,351946.2518787834,28.299775749402183,7,56.617718516004366,1,0.6236694048251505,332.0:PKW219_332_2:PKW219,DIRECT_E7,No-UAV-relay,PKW219_332_2,332.0
UAV_RELAY,PKW223,7.228627506850192,351946.55629062525,3.6048408773500964,7,7.228627506850192,1,0.708870492005248,332.0:PKW223_332_1:PKW223,UAV1->E7,UAV-relay,PKW223_332_1,332.0
WIRED_1HOP,PKW223,7.0497216816543276,351946.08958736813,3.52376288194005,8,7.0497216816543276,1,0.6236696456210528,332.0:PKW223_332_1:PKW223,E7->E8,No-UAV-relay,PKW223_332_1,332.0
UAV_RELAY,PKW223,68.63860642454215,351946.55629062525,34.30413089872108,7,68.63860642454215,1,0.708870492005248,332.0:PKW223_332_2:PKW223,UAV1->E7,UAV-relay,PKW223_332_2,332.0
DIRECT,PKW223,67.08606907685716,351946.08958736813,33.52786222487858,7,67.08606907685716,1,0.6236696456210528,332.0:PKW223_332_2:PKW223,DIRECT_E7,No-UAV-relay,PKW223_332_2,332.0
UAV_RELAY,PKW224,53.7985552852528,458123.0938339811,26.89336288721804,8,53.7985552852528,1,0.6425882836595362,332.0:PKW224_332_2:PKW224,UAV0->E8,UAV-relay,PKW224_332_2,332.0
DIRECT,PKW224,52.22756952136731,458099.41605165927,26.10787000527529,8,52.22756952136731,1,0.5380165287531478,332.0:PKW224_332_2:PKW224,DIRECT_E8,No-UAV-relay,PKW224_332_2,332.0
UAV_RELAY,PKW225,108.60699563080713,209100.8784731345,54.2994907075527,1,108.60699563080713,1,0.8761363149333009,332.0:PKW225_332_1:PKW225,UAV2->E1,UAV-relay,PKW225_332_1,332.0
WIRED_1HOP,PKW225,107.15574130628791,209100.8784731345,53.567143545293085,1,107.15574130628791,1,0.8398879470089986,332.0:PKW225_332_1:PKW225,E2->E1,No-UAV-relay,PKW225_332_1,332.0
UAV_RELAY,PKW225,14.353546263912211,209100.8784731345,7.175289852199966,1,14.353546263912211,1,0.8761363149333009,332.0:PKW225_332_2:PKW225,UAV2->E1,UAV-relay,PKW225_332_2,332.0
WIRED_1HOP,PKW225,14.161773371029312,209100.8784731345,7.078515405758517,1,14.161773371029312,1,0.8398879470089986,332.0:PKW225_332_2:PKW225,E2->E1,No-UAV-relay,PKW225_332_2,332.0
UAV_RELAY,PKW226,12.11279160628496,351946.56397596584,6.04682972604248,7,12.11279160628496,1,0.7088704831839469,332.0:PKW226_332_0:PKW226,UAV1->E7,UAV-relay,PKW226_332_0,332.0
WIRED_1HOP,PKW226,11.82503349467989,351945.97022526717,5.910830059939854,8,11.82503349467989,1,0.6236698227216695,332.0:PKW226_332_0:PKW226,E7->E8,No-UAV-relay,PKW226_332_0,332.0
UAV_RELAY,PKW226,53.29566475844723,351946.56397596584,26.629307831448617,7,53.29566475844723,1,0.7088704831839469,332.0:PKW226_332_2:PKW226,UAV1->E7,UAV-relay,PKW226_332_2,332.0
WIRED_1HOP,PKW226,52.088052565557064,351945.97022526717,26.030386224843507,8,52.088052565557064,1,0.6236698227216695,332.0:PKW226_332_2:PKW226,E7->E8,No-UAV-relay,PKW226_332_2,332.0
UAV_RELAY,PKW228,29.69019472728543,458122.8908387782,14.840825374411715,8,29.69019472728543,1,0.6425884740091017,332.0:PKW228_332_0:PKW228,UAV0->E8,UAV-relay,PKW228_332_0,332.0
DIRECT,PKW228,28.821817004173848,458122.1993797049,14.406636512855924,8,28.821817004173848,1,0.5379889117102403,332.0:PKW228_332_0:PKW228,DIRECT_E8,No-UAV-relay,PKW228_332_0,332.0
