edge,load,queue_cycles,queued_work_s,task,time_s
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW347_330_1,330.0
5,0.0,0.0,0.0,PKW347_330_1,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW347_330_1,330.0
7,0.05016848,250842400.0,0.05016848,PKW347_330_1,330.0
8,0.0,0.0,0.0,PKW347_330_1,330.0
9,0.28737973333333333,1724278400.0,0.28737973333333333,PKW347_330_1,330.0
0,0.2767138,1106855200.0,0.2767138,PKW347_330_2,330.0
1,0.0,0.0,0.0,PKW347_330_2,330.0
2,0.14963744,748187200.0,0.14963744,PKW347_330_2,330.0
3,0.13989614545454546,769428800.0,0.13989614545454546,PKW347_330_2,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW347_330_2,330.0
5,0.0,0.0,0.0,PKW347_330_2,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW347_330_2,330.0
7,0.05016848,250842400.0,0.05016848,PKW347_330_2,330.0
8,0.0,0.0,0.0,PKW347_330_2,330.0
9,0.28737973333333333,1724278400.0,0.28737973333333333,PKW347_330_2,330.0
0,0.2955554,1182221600.0,0.2955554,PKW348_330_0,330.0
1,0.0,0.0,0.0,PKW348_330_0,330.0
2,0.14963744,748187200.0,0.14963744,PKW348_330_0,330.0
3,0.13989614545454546,769428800.0,0.13989614545454546,PKW348_330_0,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW348_330_0,330.0
5,0.0,0.0,0.0,PKW348_330_0,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW348_330_0,330.0
7,0.05016848,250842400.0,0.05016848,PKW348_330_0,330.0
8,0.0,0.0,0.0,PKW348_330_0,330.0
9,0.28737973333333333,1724278400.0,0.28737973333333333,PKW348_330_0,330.0
0,0.2991212,1196484800.0,0.2991212,PKW348_330_2,330.0
1,0.0,0.0,0.0,PKW348_330_2,330.0
2,0.14963744,748187200.0,0.14963744,PKW348_330_2,330.0
3,0.13989614545454546,769428800.0,0.13989614545454546,PKW348_330_2,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW348_330_2,330.0
5,0.0,0.0,0.0,PKW348_330_2,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW348_330_2,330.0
7,0.05016848,250842400.0,0.05016848,PKW348_330_2,330.0
8,0.0,0.0,0.0,PKW348_330_2,330.0
9,0.28737973333333333,1724278400.0,0.28737973333333333,PKW348_330_2,330.0
0,0.3027706,1211082400.0,0.3027706,PKW349_330_1,330.0
1,0.0,0.0,0.0,PKW349_330_1,330.0
2,0.14963744,748187200.0,0.14963744,PKW349_330_1,330.0
3,0.13989614545454546,769428800.0,0.13989614545454546,PKW349_330_1,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW349_330_1,330.0
5,0.0,0.0,0.0,PKW349_330_1,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW349_330_1,330.0
7,0.05016848,250842400.0,0.05016848,PKW349_330_1,330.0
8,0.0,0.0,0.0,PKW349_330_1,330.0
9,0.28737973333333333,1724278400.0,0.28737973333333333,PKW349_330_1,330.0
0,0.3277342,1310936800.0,0.3277342,PKW349_330_2,330.0
1,0.0,0.0,0.0,PKW349_330_2,330.0
2,0.14963744,748187200.0,0.14963744,PKW349_330_2,330.0
3,0.13989614545454546,769428800.0,0.13989614545454546,PKW349_330_2,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW349_330_2,330.0
5,0.0,0.0,0.0,PKW349_330_2,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW349_330_2,330.0
7,0.05016848,250842400.0,0.05016848,PKW349_330_2,330.0
8,0.0,0.0,0.0,PKW349_330_2,330.0
9,0.28737973333333333,1724278400.0,0.28737973333333333,PKW349_330_2,330.0
0,0.3277342,1310936800.0,0.3277342,PKW350_330_0,330.0
1,0.0,0.0,0.0,PKW350_330_0,330.0
2,0.14963744,748187200.0,0.14963744,PKW350_330_0,330.0
3,0.13989614545454546,769428800.0,0.13989614545454546,PKW350_330_0,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW350_330_0,330.0
5,0.0,0.0,0.0,PKW350_330_0,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW350_330_0,330.0
7,0.05016848,250842400.0,0.05016848,PKW350_330_0,330.0
8,0.0,0.0,0.0,PKW350_330_0,330.0
9,0.28737973333333333,1724278400.0,0.28737973333333333,PKW350_330_0,330.0
0,0.3277342,1310936800.0,0.3277342,PKW350_330_2,330.0
1,0.0,0.0,0.0,PKW350_330_2,330.0
2,0.14963744,748187200.0,0.14963744,PKW350_330_2,330.0
3,0.13989614545454546,769428800.0,0.13989614545454546,PKW350_330_2,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW350_330_2,330.0
5,0.0,0.0,0.0,PKW350_330_2,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW350_330_2,330.0
7,0.05016848,250842400.0,0.05016848,PKW350_330_2,330.0
8,0.0,0.0,0.0,PKW350_330_2,330.0
9,0.28737973333333333,1724278400.0,0.28737973333333333,PKW350_330_2,330.0
0,0.3277342,1310936800.0,0.3277342,PKW351_330_0,330.0
1,0.0,0.0,0.0,PKW351_330_0,330.0
2,0.15562944,778147200.0,0.15562944,PKW351_330_0,330.0
3,0.13989614545454546,769428800.0,0.13989614545454546,PKW351_330_0,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW351_330_0,330.0
5,0.0,0.0,0.0,PKW351_330_0,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW351_330_0,330.0
7,0.05016848,250842400.0,0.05016848,PKW351_330_0,330.0
8,0.0,0.0,0.0,PKW351_330_0,330.0
9,0.28737973333333333,1724278400.0,0.28737973333333333,PKW351_330_0,330.0
0,0.3277342,1310936800.0,0.3277342,PKW351_330_1,330.0
1,0.0,0.0,0.0,PKW351_330_1,330.0
2,0.17063584,853179200.0,0.17063584,PKW351_330_1,330.0
3,0.13989614545454546,769428800.0,0.13989614545454546,PKW351_330_1,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW351_330_1,330.0
5,0.0,0.0,0.0,PKW351_330_1,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW351_330_1,330.0
7,0.05016848,250842400.0,0.05016848,PKW351_330_1,330.0
8,0.0,0.0,0.0,PKW351_330_1,330.0
9,0.28737973333333333,1724278400.0,0.28737973333333333,PKW351_330_1,330.0
0,0.3277342,1310936800.0,0.3277342,PKW352_330_2,330.0
1,0.0,0.0,0.0,PKW352_330_2,330.0
2,0.17063584,853179200.0,0.17063584,PKW352_330_2,330.0
3,0.13989614545454546,769428800.0,0.13989614545454546,PKW352_330_2,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW352_330_2,330.0
5,0.0,0.0,0.0,PKW352_330_2,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW352_330_2,330.0
7,0.05016848,250842400.0,0.05016848,PKW352_330_2,330.0
8,0.0,0.0,0.0,PKW352_330_2,330.0
9,0.2957184,1774310400.0,0.2957184,PKW352_330_2,330.0
0,0.3277342,1310936800.0,0.3277342,PKW353_330_1,330.0
1,0.0,0.0,0.0,PKW353_330_1,330.0
2,0.17063584,853179200.0,0.17063584,PKW353_330_1,330.0
3,0.13989614545454546,769428800.0,0.13989614545454546,PKW353_330_1,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW353_330_1,330.0
5,0.0,0.0,0.0,PKW353_330_1,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW353_330_1,330.0
7,0.05016848,250842400.0,0.05016848,PKW353_330_1,330.0
8,0.0,0.0,0.0,PKW353_330_1,330.0
9,0.2957184,1774310400.0,0.2957184,PKW353_330_1,330.0
0,0.3277342,1310936800.0,0.3277342,PKW354_330_1,330.0
1,0.0,0.0,0.0,PKW354_330_1,330.0
2,0.17063584,853179200.0,0.17063584,PKW354_330_1,330.0
3,0.13989614545454546,769428800.0,0.13989614545454546,PKW354_330_1,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW354_330_1,330.0
5,0.0,0.0,0.0,PKW354_330_1,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW354_330_1,330.0
7,0.05016848,250842400.0,0.05016848,PKW354_330_1,330.0
8,0.0,0.0,0.0,PKW354_330_1,330.0
9,0.2957184,1774310400.0,0.2957184,PKW354_330_1,330.0
0,0.3277342,1310936800.0,0.3277342,PKW354_330_2,330.0
1,0.0,0.0,0.0,PKW354_330_2,330.0
2,0.17063584,853179200.0,0.17063584,PKW354_330_2,330.0
3,0.13989614545454546,769428800.0,0.13989614545454546,PKW354_330_2,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW354_330_2,330.0
5,0.0,0.0,0.0,PKW354_330_2,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW354_330_2,330.0
7,0.05016848,250842400.0,0.05016848,PKW354_330_2,330.0
8,0.0,0.0,0.0,PKW354_330_2,330.0
9,0.3001836,1801101600.0,0.3001836,PKW354_330_2,330.0
0,0.3277342,1310936800.0,0.3277342,PKW356_330_0,330.0
1,0.0,0.0,0.0,PKW356_330_0,330.0
2,0.17063584,853179200.0,0.17063584,PKW356_330_0,330.0
3,0.1439706181818182,791838400.0,0.1439706181818182,PKW356_330_0,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW356_330_0,330.0
5,0.0,0.0,0.0,PKW356_330_0,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW356_330_0,330.0
7,0.05016848,250842400.0,0.05016848,PKW356_330_0,330.0
8,0.0,0.0,0.0,PKW356_330_0,330.0
9,0.3001836,1801101600.0,0.3001836,PKW356_330_0,330.0
0,0.3277342,1310936800.0,0.3277342,PKW356_330_2,330.0
1,0.0,0.0,0.0,PKW356_330_2,330.0
2,0.17063584,853179200.0,0.17063584,PKW356_330_2,330.0
3,0.149008,819544000.0,0.149008,PKW356_330_2,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW356_330_2,330.0
5,0.0,0.0,0.0,PKW356_330_2,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW356_330_2,330.0
7,0.05016848,250842400.0,0.05016848,PKW356_330_2,330.0
8,0.0,0.0,0.0,PKW356_330_2,330.0
9,0.3001836,1801101600.0,0.3001836,PKW356_330_2,330.0
0,0.3277342,1310936800.0,0.3277342,PKW36_330_0,330.0
1,0.0,0.0,0.0,PKW36_330_0,330.0
2,0.17063584,853179200.0,0.17063584,PKW36_330_0,330.0
3,0.149008,819544000.0,0.149008,PKW36_330_0,330.0
4,0.045369466666666664,272216800.0,0.045369466666666664,PKW36_330_0,330.0
5,0.0,0.0,0.0,PKW36_330_0,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW36_330_0,330.0
7,0.05016848,250842400.0,0.05016848,PKW36_330_0,330.0
8,0.0,0.0,0.0,PKW36_330_0,330.0
9,0.3001836,1801101600.0,0.3001836,PKW36_330_0,330.0
0,0.3277342,1310936800.0,0.3277342,PKW36_330_1,330.0
1,0.0,0.0,0.0,PKW36_330_1,330.0
2,0.17063584,853179200.0,0.17063584,PKW36_330_1,330.0
3,0.149008,819544000.0,0.149008,PKW36_330_1,330.0
4,0.0512468,307480800.0,0.0512468,PKW36_330_1,330.0
5,0.0,0.0,0.0,PKW36_330_1,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW36_330_1,330.0
7,0.05016848,250842400.0,0.05016848,PKW36_330_1,330.0
8,0.0,0.0,0.0,PKW36_330_1,330.0
9,0.3001836,1801101600.0,0.3001836,PKW36_330_1,330.0
0,0.3277342,1310936800.0,0.3277342,PKW36_330_2,330.0
1,0.0,0.0,0.0,PKW36_330_2,330.0
2,0.17063584,853179200.0,0.17063584,PKW36_330_2,330.0
3,0.149008,819544000.0,0.149008,PKW36_330_2,330.0
4,0.0512468,307480800.0,0.0512468,PKW36_330_2,330.0
5,0.0,0.0,0.0,PKW36_330_2,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW36_330_2,330.0
7,0.05016848,250842400.0,0.05016848,PKW36_330_2,330.0
8,0.0,0.0,0.0,PKW36_330_2,330.0
9,0.3001836,1801101600.0,0.3001836,PKW36_330_2,330.0
0,0.3394684,1357873600.0,0.3394684,PKW361_330_2,330.0
1,0.0,0.0,0.0,PKW361_330_2,330.0
2,0.17063584,853179200.0,0.17063584,PKW361_330_2,330.0
3,0.149008,819544000.0,0.149008,PKW361_330_2,330.0
4,0.0512468,307480800.0,0.0512468,PKW361_330_2,330.0
5,0.0,0.0,0.0,PKW361_330_2,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW361_330_2,330.0
7,0.05016848,250842400.0,0.05016848,PKW361_330_2,330.0
8,0.0,0.0,0.0,PKW361_330_2,330.0
9,0.3001836,1801101600.0,0.3001836,PKW361_330_2,330.0
0,0.3394684,1357873600.0,0.3394684,PKW362_330_0,330.0
1,0.0,0.0,0.0,PKW362_330_0,330.0
2,0.17063584,853179200.0,0.17063584,PKW362_330_0,330.0
3,0.149008,819544000.0,0.149008,PKW362_330_0,330.0
4,0.0512468,307480800.0,0.0512468,PKW362_330_0,330.0
5,0.0,0.0,0.0,PKW362_330_0,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW362_330_0,330.0
7,0.05016848,250842400.0,0.05016848,PKW362_330_0,330.0
8,0.0,0.0,0.0,PKW362_330_0,330.0
9,0.3001836,1801101600.0,0.3001836,PKW362_330_0,330.0
0,0.3394684,1357873600.0,0.3394684,PKW364_330_2,330.0
1,0.0,0.0,0.0,PKW364_330_2,330.0
2,0.17063584,853179200.0,0.17063584,PKW364_330_2,330.0
3,0.149008,819544000.0,0.149008,PKW364_330_2,330.0
4,0.0512468,307480800.0,0.0512468,PKW364_330_2,330.0
5,0.0,0.0,0.0,PKW364_330_2,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW364_330_2,330.0
7,0.05016848,250842400.0,0.05016848,PKW364_330_2,330.0
8,0.0,0.0,0.0,PKW364_330_2,330.0
9,0.3001836,1801101600.0,0.3001836,PKW364_330_2,330.0
0,0.3412924,1365169600.0,0.3412924,PKW365_330_0,330.0
1,0.0,0.0,0.0,PKW365_330_0,330.0
2,0.17063584,853179200.0,0.17063584,PKW365_330_0,330.0
3,0.149008,819544000.0,0.149008,PKW365_330_0,330.0
4,0.0512468,307480800.0,0.0512468,PKW365_330_0,330.0
5,0.0,0.0,0.0,PKW365_330_0,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW365_330_0,330.0
7,0.05016848,250842400.0,0.05016848,PKW365_330_0,330.0
8,0.0,0.0,0.0,PKW365_330_0,330.0
9,0.3001836,1801101600.0,0.3001836,PKW365_330_0,330.0
0,0.3412924,1365169600.0,0.3412924,PKW365_330_1,330.0
1,0.0,0.0,0.0,PKW365_330_1,330.0
2,0.17063584,853179200.0,0.17063584,PKW365_330_1,330.0
3,0.149008,819544000.0,0.149008,PKW365_330_1,330.0
4,0.0512468,307480800.0,0.0512468,PKW365_330_1,330.0
5,0.0,0.0,0.0,PKW365_330_1,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW365_330_1,330.0
7,0.05016848,250842400.0,0.05016848,PKW365_330_1,330.0
8,0.0,0.0,0.0,PKW365_330_1,330.0
9,0.3001836,1801101600.0,0.3001836,PKW365_330_1,330.0
0,0.3466432,1386572800.0,0.3466432,PKW365_330_2,330.0
1,0.0,0.0,0.0,PKW365_330_2,330.0
2,0.17063584,853179200.0,0.17063584,PKW365_330_2,330.0
3,0.149008,819544000.0,0.149008,PKW365_330_2,330.0
4,0.0512468,307480800.0,0.0512468,PKW365_330_2,330.0
5,0.0,0.0,0.0,PKW365_330_2,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW365_330_2,330.0
7,0.05016848,250842400.0,0.05016848,PKW365_330_2,330.0
8,0.0,0.0,0.0,PKW365_330_2,330.0
9,0.3001836,1801101600.0,0.3001836,PKW365_330_2,330.0
0,0.3466432,1386572800.0,0.3466432,PKW366_330_0,330.0
1,0.0,0.0,0.0,PKW366_330_0,330.0
2,0.17063584,853179200.0,0.17063584,PKW366_330_0,330.0
3,0.149008,819544000.0,0.149008,PKW366_330_0,330.0
4,0.0512468,307480800.0,0.0512468,PKW366_330_0,330.0
5,0.0,0.0,0.0,PKW366_330_0,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW366_330_0,330.0
7,0.05016848,250842400.0,0.05016848,PKW366_330_0,330.0
8,0.0,0.0,0.0,PKW366_330_0,330.0
9,0.3001836,1801101600.0,0.3001836,PKW366_330_0,330.0
0,0.3508108,1403243200.0,0.3508108,PKW367_330_0,330.0
1,0.0,0.0,0.0,PKW367_330_0,330.0
2,0.17063584,853179200.0,0.17063584,PKW367_330_0,330.0
3,0.149008,819544000.0,0.149008,PKW367_330_0,330.0
4,0.0512468,307480800.0,0.0512468,PKW367_330_0,330.0
5,0.0,0.0,0.0,PKW367_330_0,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW367_330_0,330.0
7,0.05016848,250842400.0,0.05016848,PKW367_330_0,330.0
8,0.0,0.0,0.0,PKW367_330_0,330.0
9,0.3001836,1801101600.0,0.3001836,PKW367_330_0,330.0
0,0.3508108,1403243200.0,0.3508108,PKW367_330_1,330.0
1,0.0,0.0,0.0,PKW367_330_1,330.0
2,0.17063584,853179200.0,0.17063584,PKW367_330_1,330.0
3,0.149008,819544000.0,0.149008,PKW367_330_1,330.0
4,0.0512468,307480800.0,0.0512468,PKW367_330_1,330.0
5,0.0,0.0,0.0,PKW367_330_1,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW367_330_1,330.0
7,0.05016848,250842400.0,0.05016848,PKW367_330_1,330.0
8,0.0,0.0,0.0,PKW367_330_1,330.0
9,0.3001836,1801101600.0,0.3001836,PKW367_330_1,330.0
0,0.3550584,1420233600.0,0.3550584,PKW367_330_2,330.0
1,0.0,0.0,0.0,PKW367_330_2,330.0
2,0.17063584,853179200.0,0.17063584,PKW367_330_2,330.0
3,0.149008,819544000.0,0.149008,PKW367_330_2,330.0
4,0.0512468,307480800.0,0.0512468,PKW367_330_2,330.0
5,0.0,0.0,0.0,PKW367_330_2,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW367_330_2,330.0
7,0.05016848,250842400.0,0.05016848,PKW367_330_2,330.0
8,0.0,0.0,0.0,PKW367_330_2,330.0
9,0.3001836,1801101600.0,0.3001836,PKW367_330_2,330.0
0,0.3598744,1439497600.0,0.3598744,PKW368_330_1,330.0
1,0.0,0.0,0.0,PKW368_330_1,330.0
2,0.17063584,853179200.0,0.17063584,PKW368_330_1,330.0
3,0.149008,819544000.0,0.149008,PKW368_330_1,330.0
4,0.0512468,307480800.0,0.0512468,PKW368_330_1,330.0
5,0.0,0.0,0.0,PKW368_330_1,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW368_330_1,330.0
7,0.05016848,250842400.0,0.05016848,PKW368_330_1,330.0
8,0.0,0.0,0.0,PKW368_330_1,330.0
9,0.3001836,1801101600.0,0.3001836,PKW368_330_1,330.0
0,0.3598744,1439497600.0,0.3598744,PKW369_330_0,330.0
1,0.0,0.0,0.0,PKW369_330_0,330.0
2,0.18749024,937451200.0,0.18749024,PKW369_330_0,330.0
3,0.149008,819544000.0,0.149008,PKW369_330_0,330.0
4,0.0512468,307480800.0,0.0512468,PKW369_330_0,330.0
5,0.0,0.0,0.0,PKW369_330_0,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW369_330_0,330.0
7,0.05016848,250842400.0,0.05016848,PKW369_330_0,330.0
8,0.0,0.0,0.0,PKW369_330_0,330.0
9,0.3001836,1801101600.0,0.3001836,PKW369_330_0,330.0
0,0.3598744,1439497600.0,0.3598744,PKW369_330_2,330.0
1,0.0,0.0,0.0,PKW369_330_2,330.0
2,0.18749024,937451200.0,0.18749024,PKW369_330_2,330.0
3,0.149008,819544000.0,0.149008,PKW369_330_2,330.0
4,0.0512468,307480800.0,0.0512468,PKW369_330_2,330.0
5,0.0,0.0,0.0,PKW369_330_2,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW369_330_2,330.0
7,0.05016848,250842400.0,0.05016848,PKW369_330_2,330.0
8,0.0,0.0,0.0,PKW369_330_2,330.0
9,0.3001836,1801101600.0,0.3001836,PKW369_330_2,330.0
0,0.3598744,1439497600.0,0.3598744,PKW371_330_0,330.0
1,0.0,0.0,0.0,PKW371_330_0,330.0
2,0.18749024,937451200.0,0.18749024,PKW371_330_0,330.0
3,0.15400945454545453,847052000.0,0.15400945454545453,PKW371_330_0,330.0
4,0.0512468,307480800.0,0.0512468,PKW371_330_0,330.0
5,0.0,0.0,0.0,PKW371_330_0,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW371_330_0,330.0
7,0.05016848,250842400.0,0.05016848,PKW371_330_0,330.0
8,0.0,0.0,0.0,PKW371_330_0,330.0
9,0.3001836,1801101600.0,0.3001836,PKW371_330_0,330.0
0,0.3598744,1439497600.0,0.3598744,PKW371_330_1,330.0
1,0.0,0.0,0.0,PKW371_330_1,330.0
2,0.18749024,937451200.0,0.18749024,PKW371_330_1,330.0
3,0.16151781818181818,888348000.0,0.16151781818181818,PKW371_330_1,330.0
4,0.0512468,307480800.0,0.0512468,PKW371_330_1,330.0
5,0.0,0.0,0.0,PKW371_330_1,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW371_330_1,330.0
7,0.05016848,250842400.0,0.05016848,PKW371_330_1,330.0
8,0.0,0.0,0.0,PKW371_330_1,330.0
9,0.3001836,1801101600.0,0.3001836,PKW371_330_1,330.0
0,0.3598744,1439497600.0,0.3598744,PKW371_330_2,330.0
1,0.0,0.0,0.0,PKW371_330_2,330.0
2,0.18749024,937451200.0,0.18749024,PKW371_330_2,330.0
3,0.16552538181818183,910389600.0,0.16552538181818183,PKW371_330_2,330.0
4,0.0512468,307480800.0,0.0512468,PKW371_330_2,330.0
5,0.0,0.0,0.0,PKW371_330_2,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW371_330_2,330.0
7,0.05016848,250842400.0,0.05016848,PKW371_330_2,330.0
8,0.0,0.0,0.0,PKW371_330_2,330.0
9,0.3001836,1801101600.0,0.3001836,PKW371_330_2,330.0
0,0.3598744,1439497600.0,0.3598744,PKW373_330_0,330.0
1,0.0,0.0,0.0,PKW373_330_0,330.0
2,0.18749024,937451200.0,0.18749024,PKW373_330_0,330.0
3,0.16552538181818183,910389600.0,0.16552538181818183,PKW373_330_0,330.0
4,0.0512468,307480800.0,0.0512468,PKW373_330_0,330.0
5,0.0,0.0,0.0,PKW373_330_0,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW373_330_0,330.0
7,0.05016848,250842400.0,0.05016848,PKW373_330_0,330.0
8,0.0,0.0,0.0,PKW373_330_0,330.0
9,0.3001836,1801101600.0,0.3001836,PKW373_330_0,330.0
0,0.3614284,1445713600.0,0.3614284,PKW373_330_1,330.0
1,0.0,0.0,0.0,PKW373_330_1,330.0
2,0.18749024,937451200.0,0.18749024,PKW373_330_1,330.0
3,0.16552538181818183,910389600.0,0.16552538181818183,PKW373_330_1,330.0
4,0.0512468,307480800.0,0.0512468,PKW373_330_1,330.0
5,0.0,0.0,0.0,PKW373_330_1,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW373_330_1,330.0
7,0.05016848,250842400.0,0.05016848,PKW373_330_1,330.0
8,0.0,0.0,0.0,PKW373_330_1,330.0
9,0.3001836,1801101600.0,0.3001836,PKW373_330_1,330.0
0,0.3614284,1445713600.0,0.3614284,PKW66_330_1,330.0
1,0.0,0.0,0.0,PKW66_330_1,330.0
2,0.18749024,937451200.0,0.18749024,PKW66_330_1,330.0
3,0.16552538181818183,910389600.0,0.16552538181818183,PKW66_330_1,330.0
4,0.0512468,307480800.0,0.0512468,PKW66_330_1,330.0
5,0.0,0.0,0.0,PKW66_330_1,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW66_330_1,330.0
7,0.05016848,250842400.0,0.05016848,PKW66_330_1,330.0
8,0.0,0.0,0.0,PKW66_330_1,330.0
9,0.3057732,1834639200.0,0.3057732,PKW66_330_1,330.0
0,0.3614284,1445713600.0,0.3614284,PKW74_330_0,330.0
1,0.0,0.0,0.0,PKW74_330_0,330.0
2,0.18749024,937451200.0,0.18749024,PKW74_330_0,330.0
3,0.16552538181818183,910389600.0,0.16552538181818183,PKW74_330_0,330.0
4,0.055586533333333334,333519200.0,0.055586533333333334,PKW74_330_0,330.0
5,0.0,0.0,0.0,PKW74_330_0,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW74_330_0,330.0
7,0.05016848,250842400.0,0.05016848,PKW74_330_0,330.0
8,0.0,0.0,0.0,PKW74_330_0,330.0
9,0.3057732,1834639200.0,0.3057732,PKW74_330_0,330.0
0,0.3614284,1445713600.0,0.3614284,PKW74_330_1,330.0
1,0.0,0.0,0.0,PKW74_330_1,330.0
2,0.18749024,937451200.0,0.18749024,PKW74_330_1,330.0
3,0.16552538181818183,910389600.0,0.16552538181818183,PKW74_330_1,330.0
4,0.055586533333333334,333519200.0,0.055586533333333334,PKW74_330_1,330.0
5,0.0,0.0,0.0,PKW74_330_1,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW74_330_1,330.0
7,0.05016848,250842400.0,0.05016848,PKW74_330_1,330.0
8,0.0,0.0,0.0,PKW74_330_1,330.0
9,0.3057732,1834639200.0,0.3057732,PKW74_330_1,330.0
0,0.3614284,1445713600.0,0.3614284,PKW79_330_0,330.0
1,0.0,0.0,0.0,PKW79_330_0,330.0
2,0.18749024,937451200.0,0.18749024,PKW79_330_0,330.0
3,0.16552538181818183,910389600.0,0.16552538181818183,PKW79_330_0,330.0
4,0.055586533333333334,333519200.0,0.055586533333333334,PKW79_330_0,330.0
5,0.0,0.0,0.0,PKW79_330_0,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW79_330_0,330.0
7,0.05016848,250842400.0,0.05016848,PKW79_330_0,330.0
8,0.0,0.0,0.0,PKW79_330_0,330.0
9,0.3057732,1834639200.0,0.3057732,PKW79_330_0,330.0
0,0.3614284,1445713600.0,0.3614284,PKW86_330_2,330.0
1,0.0,0.0,0.0,PKW86_330_2,330.0
2,0.18749024,937451200.0,0.18749024,PKW86_330_2,330.0
3,0.16552538181818183,910389600.0,0.16552538181818183,PKW86_330_2,330.0
4,0.055586533333333334,333519200.0,0.055586533333333334,PKW86_330_2,330.0
5,0.0,0.0,0.0,PKW86_330_2,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW86_330_2,330.0
7,0.05016848,250842400.0,0.05016848,PKW86_330_2,330.0
8,0.0,0.0,0.0,PKW86_330_2,330.0
9,0.3246492,1947895200.0,0.3246492,PKW86_330_2,330.0
0,0.3665296,1466118400.0,0.3665296,PKW98_330_0,330.0
1,0.0,0.0,0.0,PKW98_330_0,330.0
2,0.18749024,937451200.0,0.18749024,PKW98_330_0,330.0
3,0.16552538181818183,910389600.0,0.16552538181818183,PKW98_330_0,330.0
4,0.055586533333333334,333519200.0,0.055586533333333334,PKW98_330_0,330.0
5,0.0,0.0,0.0,PKW98_330_0,330.0
6,0.19205955555555557,864268000.0,0.19205955555555557,PKW98_330_0,330.0
7,0.05016848,250842400.0,0.05016848,PKW98_330_0,330.0
8,0.0,0.0,0.0,PKW98_330_0,330.0
9,0.3246492,1947895200.0,0.3246492,PKW98_330_0,330.0
0,0.3756688,1502675200.0,0.3756688,PKW98_330_1,330.0
